ClaimID,TransID,VisitorID,EntryID,CampID,EntryDate,PayorType,AmountWaived,Verified_SA_ID,InsertDate
CLM-107704,TRX-9581776,VID-96816,ENT-59051,KNP-SHI,2025-08-21,SANParks_Subsidy,603.14,8905102813693,2025-08-21 07:00:00
CLM-452618,TRX-5638619,VID-93964,ENT-52616,KNP-PRE,2025-05-08,SANParks_Subsidy,332.8,9211104160157,2025-05-08 05:00:00
CLM-902658,TRX-5031599,VID-17441,ENT-88647,KNP-CRO,2024-06-02,SANParks_Subsidy,612.37,9103241427068,2024-06-03 10:00:00
CLM-409963,TRX-5352450,VID-64862,ENT-63031,KNP-CRO,2025-11-02,SANParks_Subsidy,665.71,8812194186247,2025-11-03 08:00:00
CLM-848021,TRX-4730635,VID-99957,ENT-80075,KNP-LET,2024-12-17,SANParks_Subsidy,784.57,9106176036433,2024-12-18 23:00:00
CLM-685365,TRX-4038955,VID-48506,ENT-22793,KNP-LET,2024-06-23,SANParks_Subsidy,239.56,7812264071377,2024-06-24 19:00:00
CLM-786224,TRX-2498202,VID-39131,ENT-56567,KNP-SKU,2025-11-27,SANParks_Subsidy,670.95,7907266558579,2025-11-27 22:00:00
CLM-714015,TRX-5933359,VID-70786,ENT-25437,KNP-LET,2025-01-15,SANParks_Subsidy,187.57,9010192194801,2025-01-15 17:00:00
CLM-624788,TRX-3010177,VID-99220,ENT-60026,KNP-SHI,2025-04-28,SANParks_Subsidy,358.85,7103054360419,2025-04-28 13:00:00
CLM-697062,TRX-8676774,VID-28772,ENT-51469,KNP-SAT,2024-12-16,SANParks_Subsidy,695.26,8506213966618,2024-12-17 03:00:00
CLM-160831,TRX-1079079,VID-69251,ENT-45851,KNP-SKU,2024-11-16,SANParks_Subsidy,682.84,7510253658100,2024-11-17 17:00:00
CLM-235691,TRX-8276470,VID-93032,ENT-66283,KNP-CRO,2025-05-16,SANParks_Subsidy,450.32,8507011632925,2025-05-16 06:00:00
CLM-866151,TRX-7259602,VID-11845,ENT-52233,KNP-SHI,2025-06-30,SANParks_Subsidy,283.4,9101215174559,2025-06-30 13:00:00
CLM-461076,TRX-6236039,VID-26899,ENT-23462,KNP-CRO,2024-08-19,SANParks_Subsidy,502.34,7903031767026,2024-08-20 21:00:00
CLM-578073,TRX-9728991,VID-88167,ENT-78697,KNP-BER,2024-11-01,SANParks_Subsidy,453.57,9103119223833,2024-11-01 19:00:00
CLM-272892,TRX-7767788,VID-12506,ENT-39939,KNP-SKU,2025-01-02,SANParks_Subsidy,659.02,7404241367643,2025-01-02 13:00:00
CLM-277193,TRX-3066315,VID-58049,ENT-95267,KNP-PUN,2025-08-26,SANParks_Subsidy,412.63,9005259971338,2025-08-27 09:00:00
CLM-722774,TRX-1804641,VID-96765,ENT-24170,KNP-PUN,2025-09-30,SANParks_Subsidy,183.76,7307157379599,2025-09-30 04:00:00
CLM-365015,TRX-8959049,VID-30070,ENT-36934,KNP-PUN,2024-05-06,SANParks_Subsidy,360.78,9102229729340,2024-05-07 12:00:00
CLM-735053,TRX-3301222,VID-64896,ENT-23751,KNP-SHI,2024-10-03,SANParks_Subsidy,653.14,7305042782809,2024-10-04 16:00:00
CLM-738584,TRX-4351238,VID-44471,ENT-78569,KNP-SKU,2025-05-24,SANParks_Subsidy,400.55,8305061661118,2025-05-24 13:00:00
CLM-317782,TRX-9064202,VID-53332,ENT-40737,KNP-PUN,2025-07-15,SANParks_Subsidy,158.92,7202279289690,2025-07-16 08:00:00
CLM-917392,TRX-9584991,VID-19836,ENT-23276,KNP-PRE,2024-06-01,SANParks_Subsidy,601.04,8405098789281,2024-06-01 06:00:00
CLM-952679,TRX-3931009,VID-15170,ENT-48085,KNP-BER,2024-02-21,SANParks_Subsidy,711.12,8007242944497,2024-02-21 07:00:00
CLM-110142,TRX-3321873,VID-96947,ENT-94829,KNP-SAT,2024-04-07,SANParks_Subsidy,380.06,9808205501484,2024-04-07 03:00:00
CLM-954551,TRX-6749933,VID-33969,ENT-24920,KNP-CRO,2024-04-05,SANParks_Subsidy,430.18,8405277471232,2024-04-06 00:00:00
CLM-780364,TRX-3798082,VID-24818,ENT-27368,KNP-PUN,2025-05-04,SANParks_Subsidy,837.1,9703047979786,2025-05-05 03:00:00
CLM-941235,TRX-8351152,VID-33758,ENT-90127,KNP-CRO,2025-08-27,SANParks_Subsidy,695.42,8901283192032,2025-08-28 07:00:00
CLM-218423,TRX-7900204,VID-67761,ENT-16025,KNP-MOP,2025-05-09,SANParks_Subsidy,333.13,8001239804983,2025-05-10 08:00:00
CLM-692458,TRX-4757843,VID-97797,ENT-54341,KNP-SHI,2025-08-13,SANParks_Subsidy,516.17,9210048261982,2025-08-14 23:00:00
CLM-360651,TRX-9085438,VID-55318,ENT-96993,KNP-CRO,2025-11-08,SANParks_Subsidy,254.06,9609201915467,2025-11-09 23:00:00
CLM-264550,TRX-9482016,VID-71510,ENT-74990,KNP-SAT,2024-01-12,SANParks_Subsidy,202.41,8506086551494,2024-01-13 18:00:00
CLM-631553,TRX-4736395,VID-82154,ENT-94320,KNP-CRO,2024-10-11,SANParks_Subsidy,432.29,7702158452252,2024-10-11 04:00:00
CLM-192295,TRX-9362706,VID-68598,ENT-51426,KNP-MOP,2025-08-09,SANParks_Subsidy,836.47,9311012722069,2025-08-10 05:00:00
CLM-137572,TRX-1002847,VID-21913,ENT-89194,KNP-TSE,2025-02-17,SANParks_Subsidy,596.28,9809184470388,2025-02-18 03:00:00
CLM-578368,TRX-6718584,VID-57624,ENT-17113,KNP-SKU,2025-11-01,SANParks_Subsidy,741.02,8009258937865,2025-11-02 19:00:00
CLM-850689,TRX-8592234,VID-24945,ENT-22771,KNP-SKU,2025-11-03,SANParks_Subsidy,151.54,8111265898671,2025-11-04 00:00:00
CLM-492052,TRX-2783791,VID-16000,ENT-31516,KNP-LET,2025-07-14,SANParks_Subsidy,248.31,9212247865417,2025-07-15 10:00:00
CLM-740524,TRX-4287016,VID-34581,ENT-25826,KNP-CRO,2024-04-19,SANParks_Subsidy,300.91,9604236669584,2024-04-19 17:00:00
CLM-148759,TRX-3067274,VID-69048,ENT-69950,KNP-TSE,2024-04-20,SANParks_Subsidy,819.33,7408019898037,2024-04-21 03:00:00
CLM-553834,TRX-9102253,VID-76628,ENT-33226,KNP-TSE,2024-02-19,SANParks_Subsidy,271.56,9603047499587,2024-02-20 12:00:00
CLM-735605,TRX-6399642,VID-76074,ENT-60418,KNP-CRO,2025-11-04,SANParks_Subsidy,835.65,9912255164755,2025-11-05 15:00:00
CLM-459513,TRX-5935413,VID-69355,ENT-27481,KNP-SAT,2024-10-07,SANParks_Subsidy,438.92,9212176014930,2024-10-08 02:00:00
CLM-846454,TRX-4646403,VID-36330,ENT-37487,KNP-TSE,2025-07-14,SANParks_Subsidy,650.07,9106223225862,2025-07-14 21:00:00
CLM-628370,TRX-6408662,VID-25126,ENT-56168,KNP-SHI,2025-10-27,SANParks_Subsidy,486.26,8811238004117,2025-10-27 12:00:00
CLM-982260,TRX-9957402,VID-47477,ENT-65363,KNP-PUN,2025-11-21,SANParks_Subsidy,515.91,7007051890282,2025-11-23 00:00:00
CLM-309612,TRX-5479152,VID-31094,ENT-47567,KNP-PRE,2025-11-17,SANParks_Subsidy,252.5,7112265951637,2025-11-17 04:00:00
CLM-133875,TRX-7017692,VID-69322,ENT-23432,KNP-TSE,2024-07-27,SANParks_Subsidy,757.62,9309284763253,2024-07-28 11:00:00
CLM-507777,TRX-4986190,VID-76967,ENT-47701,KNP-PUN,2025-10-24,SANParks_Subsidy,798.54,8207266245463,2025-10-25 12:00:00
CLM-113595,TRX-5216804,VID-36619,ENT-91338,KNP-LET,2025-07-19,SANParks_Subsidy,730.99,9911237169672,2025-07-19 04:00:00
CLM-874320,TRX-4296204,VID-35362,ENT-48558,KNP-LET,2025-08-25,SANParks_Subsidy,274.2,9102063915798,2025-08-26 11:00:00
CLM-495521,TRX-1681729,VID-66165,ENT-46583,KNP-SHI,2025-06-10,SANParks_Subsidy,334.97,7510285278461,2025-06-10 08:00:00
CLM-588983,TRX-3597208,VID-15235,ENT-30146,KNP-BER,2024-01-06,SANParks_Subsidy,567.82,9411206052539,2024-01-06 22:00:00
CLM-676884,TRX-7007679,VID-19552,ENT-51662,KNP-SHI,2025-05-17,SANParks_Subsidy,303.97,7509039474848,2025-05-18 13:00:00
CLM-669460,TRX-7768215,VID-22051,ENT-55796,KNP-SKU,2024-06-12,SANParks_Subsidy,768.38,9106117053183,2024-06-13 03:00:00
CLM-889216,TRX-9900294,VID-72240,ENT-83575,KNP-PUN,2024-10-27,SANParks_Subsidy,230.31,8108085090740,2024-10-27 14:00:00
CLM-436526,TRX-7398370,VID-24860,ENT-60577,KNP-PRE,2024-02-10,SANParks_Subsidy,528.17,7901177290752,2024-02-11 20:00:00
CLM-567200,TRX-9167227,VID-15747,ENT-48854,KNP-SKU,2025-06-10,SANParks_Subsidy,374.22,7202069945709,2025-06-11 09:00:00
CLM-168652,TRX-4536326,VID-97862,ENT-92511,KNP-SKU,2024-01-08,SANParks_Subsidy,755.47,8302078302077,2024-01-09 17:00:00
CLM-883171,TRX-3579573,VID-13113,ENT-70191,KNP-BER,2025-10-24,SANParks_Subsidy,176.52,7201065226314,2025-10-24 05:00:00
CLM-702891,TRX-4819259,VID-43901,ENT-63429,KNP-CRO,2025-07-25,SANParks_Subsidy,465.79,8207111283383,2025-07-25 05:00:00
CLM-224052,TRX-9973031,VID-10773,ENT-94072,KNP-TSE,2025-02-02,SANParks_Subsidy,194.27,9310022217848,2025-02-03 20:00:00
CLM-211291,TRX-5862651,VID-99899,ENT-49498,KNP-TSE,2025-01-01,SANParks_Subsidy,210.55,9408137628900,2025-01-02 09:00:00
CLM-597012,TRX-3622672,VID-79922,ENT-38818,KNP-SAT,2025-11-07,SANParks_Subsidy,672.73,9509103417186,2025-11-07 02:00:00
CLM-933635,TRX-7260091,VID-11461,ENT-82551,KNP-SHI,2024-11-01,SANParks_Subsidy,248.96,7101197611593,2024-11-02 20:00:00
CLM-189261,TRX-6111869,VID-37532,ENT-55069,KNP-SKU,2025-07-04,SANParks_Subsidy,438.86,9009053700366,2025-07-05 12:00:00
CLM-746850,TRX-5240303,VID-35470,ENT-25023,KNP-SAT,2024-07-07,SANParks_Subsidy,619.68,8801288738745,2024-07-07 15:00:00
CLM-176697,TRX-5876342,VID-98039,ENT-18829,KNP-PRE,2025-10-22,SANParks_Subsidy,218.74,9310166550757,2025-10-23 12:00:00
CLM-803904,TRX-4934808,VID-23113,ENT-47373,KNP-TSE,2024-12-31,SANParks_Subsidy,198.87,7606168560584,2024-12-31 09:00:00
CLM-791454,TRX-6128383,VID-86568,ENT-29974,KNP-TSE,2024-12-02,SANParks_Subsidy,546.8,9506143829301,2024-12-03 16:00:00
CLM-358133,TRX-4716584,VID-93995,ENT-67163,KNP-PRE,2024-01-05,SANParks_Subsidy,738.08,7411246562703,2024-01-05 21:00:00
CLM-566991,TRX-7018685,VID-50038,ENT-73828,KNP-SHI,2025-05-06,SANParks_Subsidy,226.18,9010035707954,2025-05-07 06:00:00
CLM-305973,TRX-5416344,VID-92132,ENT-20022,KNP-MOP,2024-05-23,SANParks_Subsidy,774.47,9709211523352,2024-05-24 11:00:00
CLM-524814,TRX-4569531,VID-14804,ENT-82298,KNP-PRE,2025-08-18,SANParks_Subsidy,530.43,8708213493647,2025-08-19 14:00:00
CLM-334153,TRX-5882155,VID-27548,ENT-70909,KNP-SHI,2025-01-09,SANParks_Subsidy,507.29,8206171177698,2025-01-10 02:00:00
CLM-989173,TRX-3782393,VID-77388,ENT-28398,KNP-LET,2025-11-09,SANParks_Subsidy,261.46,8810223452813,2025-11-09 16:00:00
CLM-142383,TRX-4671175,VID-73916,ENT-40375,KNP-MOP,2025-05-10,SANParks_Subsidy,335.05,7701224469093,2025-05-10 23:00:00
CLM-506945,TRX-8879825,VID-69591,ENT-16086,KNP-PUN,2025-06-14,SANParks_Subsidy,836.41,8002239747185,2025-06-15 00:00:00
CLM-975427,TRX-5417710,VID-85842,ENT-81349,KNP-TSE,2025-10-10,SANParks_Subsidy,271.69,9007122305896,2025-10-10 18:00:00
CLM-494609,TRX-4739628,VID-77681,ENT-63194,KNP-BER,2025-06-13,SANParks_Subsidy,722.07,8108269088465,2025-06-13 17:00:00
CLM-626214,TRX-3331501,VID-67658,ENT-31706,KNP-SKU,2025-09-10,SANParks_Subsidy,203.96,9005073520615,2025-09-10 01:00:00
CLM-479818,TRX-2985251,VID-96652,ENT-40191,KNP-CRO,2024-07-10,SANParks_Subsidy,717.82,9302169033176,2024-07-10 11:00:00
CLM-719489,TRX-3705263,VID-94837,ENT-63857,KNP-PUN,2025-05-05,SANParks_Subsidy,320.57,7410193703298,2025-05-05 14:00:00
CLM-637544,TRX-1657513,VID-85008,ENT-29249,KNP-PUN,2024-05-17,SANParks_Subsidy,266.44,9903177802428,2024-05-18 17:00:00
CLM-768595,TRX-1312392,VID-96736,ENT-47152,KNP-MOP,2025-09-05,SANParks_Subsidy,301.62,8908289081054,2025-09-06 13:00:00
CLM-970699,TRX-7891524,VID-88753,ENT-28705,KNP-TSE,2024-06-23,SANParks_Subsidy,724.32,7510229569884,2024-06-23 15:00:00
CLM-859364,TRX-6749069,VID-69437,ENT-88188,KNP-TSE,2024-09-27,SANParks_Subsidy,198.19,8207052821504,2024-09-27 11:00:00
CLM-648102,TRX-9461748,VID-99701,ENT-65023,KNP-SAT,2024-01-17,SANParks_Subsidy,573.86,7508201654924,2024-01-17 13:00:00
CLM-888930,TRX-2971598,VID-22214,ENT-73208,KNP-SAT,2025-06-28,SANParks_Subsidy,781.39,8701258239315,2025-06-29 09:00:00
CLM-488368,TRX-1728773,VID-79444,ENT-66224,KNP-SKU,2025-06-18,SANParks_Subsidy,806.9,8507122639417,2025-06-19 03:00:00
CLM-366881,TRX-9005101,VID-40475,ENT-20986,KNP-PRE,2025-03-11,SANParks_Subsidy,568.8,8707094171246,2025-03-11 09:00:00
CLM-879769,TRX-1119354,VID-85757,ENT-78490,KNP-MOP,2024-01-06,SANParks_Subsidy,513.83,8211076299951,2024-01-07 22:00:00
CLM-211760,TRX-3596753,VID-65846,ENT-95403,KNP-TSE,2025-02-22,SANParks_Subsidy,327.54,9709147134489,2025-02-23 00:00:00
CLM-813666,TRX-7668174,VID-36698,ENT-64162,KNP-SHI,2025-09-18,SANParks_Subsidy,698.65,8503129116148,2025-09-18 18:00:00
CLM-705711,TRX-6777340,VID-62183,ENT-28096,KNP-MOP,2024-09-16,SANParks_Subsidy,673.47,8412062682396,2024-09-16 20:00:00
CLM-520018,TRX-6678044,VID-82165,ENT-90481,KNP-PUN,2024-08-07,SANParks_Subsidy,262.52,9001262528212,2024-08-08 09:00:00
CLM-729402,TRX-8304421,VID-21552,ENT-18399,KNP-PRE,2024-05-28,SANParks_Subsidy,305.24,7210027447920,2024-05-29 07:00:00
CLM-788049,TRX-9741022,VID-47548,ENT-88311,KNP-PUN,2025-02-14,SANParks_Subsidy,812.0,9603219294125,2025-02-15 16:00:00
CLM-311505,TRX-9693169,VID-47487,ENT-35525,KNP-PUN,2025-03-25,SANParks_Subsidy,698.77,8609234886793,2025-03-25 01:00:00
CLM-806765,TRX-1605005,VID-57151,ENT-41359,KNP-PUN,2025-09-21,SANParks_Subsidy,832.95,7205257701385,2025-09-21 11:00:00
CLM-514337,TRX-7802338,VID-86818,ENT-36255,KNP-SHI,2024-12-27,SANParks_Subsidy,160.76,9202035773013,2024-12-28 19:00:00
CLM-465004,TRX-6829664,VID-46242,ENT-39661,KNP-TSE,2025-07-26,SANParks_Subsidy,824.14,8407191078038,2025-07-27 14:00:00
CLM-526911,TRX-9493265,VID-23954,ENT-83220,KNP-MOP,2024-09-24,SANParks_Subsidy,502.22,8002269611521,2024-09-24 12:00:00
CLM-952646,TRX-5196677,VID-68034,ENT-59424,KNP-TSE,2024-09-20,SANParks_Subsidy,488.54,7706258698199,2024-09-21 11:00:00
CLM-715332,TRX-1458868,VID-73172,ENT-25239,KNP-PRE,2025-11-28,SANParks_Subsidy,197.29,9004224857587,2025-11-29 06:00:00
CLM-470248,TRX-9665502,VID-80208,ENT-11274,KNP-PRE,2024-11-19,SANParks_Subsidy,323.78,7207226737688,2024-11-20 03:00:00
CLM-287155,TRX-8995273,VID-51139,ENT-56338,KNP-SKU,2024-03-18,SANParks_Subsidy,776.02,7803244190481,2024-03-19 12:00:00
CLM-309365,TRX-4940319,VID-41726,ENT-44787,KNP-SKU,2025-05-25,SANParks_Subsidy,310.45,9604276973148,2025-05-27 00:00:00
CLM-225701,TRX-2316802,VID-98580,ENT-96956,KNP-LET,2024-06-08,SANParks_Subsidy,579.68,9409029091518,2024-06-08 07:00:00
CLM-430738,TRX-9260100,VID-85303,ENT-46009,KNP-LET,2025-01-15,SANParks_Subsidy,278.01,9409097675310,2025-01-16 16:00:00
CLM-234475,TRX-1908455,VID-78909,ENT-65466,KNP-LET,2024-08-15,SANParks_Subsidy,807.76,7109127605473,2024-08-16 13:00:00
CLM-226215,TRX-9694039,VID-70302,ENT-51373,KNP-PUN,2024-06-27,SANParks_Subsidy,158.27,7607192690268,2024-06-28 06:00:00
CLM-742544,TRX-5357055,VID-34530,ENT-81901,KNP-PRE,2024-11-29,SANParks_Subsidy,316.0,8510117139188,2024-11-30 00:00:00
CLM-544536,TRX-4532148,VID-64931,ENT-58799,KNP-BER,2024-07-07,SANParks_Subsidy,748.03,7808063200150,2024-07-08 08:00:00
CLM-339669,TRX-2675536,VID-45382,ENT-40907,KNP-SHI,2025-08-12,SANParks_Subsidy,452.55,8204053509000,2025-08-13 20:00:00
CLM-285186,TRX-8071943,VID-75483,ENT-27625,KNP-SHI,2025-04-29,SANParks_Subsidy,523.79,8008105210645,2025-04-29 01:00:00
CLM-150026,TRX-7684074,VID-22972,ENT-31409,KNP-PUN,2025-07-29,SANParks_Subsidy,300.83,7808272615677,2025-07-30 13:00:00
CLM-450912,TRX-5358202,VID-57312,ENT-57226,KNP-SHI,2025-04-05,SANParks_Subsidy,540.24,9505121332781,2025-04-07 00:00:00
CLM-468145,TRX-4337963,VID-85609,ENT-85483,KNP-SHI,2025-02-25,SANParks_Subsidy,272.18,9405126454109,2025-02-25 08:00:00
CLM-611174,TRX-8498243,VID-20277,ENT-59947,KNP-TSE,2025-11-20,SANParks_Subsidy,350.57,9003283811450,2025-11-21 09:00:00
CLM-542306,TRX-7790959,VID-19351,ENT-20369,KNP-SAT,2025-10-17,SANParks_Subsidy,390.54,8006215888148,2025-10-17 22:00:00
CLM-775958,TRX-7634639,VID-45553,ENT-68313,KNP-BER,2024-09-30,SANParks_Subsidy,673.53,8608143807132,2024-10-01 15:00:00
CLM-231113,TRX-4936391,VID-96772,ENT-42983,KNP-MOP,2024-07-07,SANParks_Subsidy,297.4,8202042070258,2024-07-07 02:00:00
CLM-156440,TRX-1442329,VID-62037,ENT-78679,KNP-MOP,2025-04-29,SANParks_Subsidy,222.75,8903037540534,2025-04-30 12:00:00
CLM-359414,TRX-5767670,VID-68085,ENT-92114,KNP-SAT,2024-11-12,SANParks_Subsidy,241.89,9603011589802,2024-11-12 15:00:00
CLM-440998,TRX-8988550,VID-71235,ENT-80855,KNP-PRE,2025-11-10,SANParks_Subsidy,533.98,7412183970181,2025-11-10 23:00:00
CLM-578720,TRX-8297709,VID-78610,ENT-93858,KNP-SHI,2025-08-28,SANParks_Subsidy,366.76,8108184810582,2025-08-29 15:00:00
CLM-422823,TRX-7136825,VID-64028,ENT-44053,KNP-SAT,2024-04-01,SANParks_Subsidy,362.5,7009273286742,2024-04-02 05:00:00
CLM-591989,TRX-9977469,VID-11090,ENT-74478,KNP-LET,2024-12-18,SANParks_Subsidy,359.73,9407265914425,2024-12-18 19:00:00
CLM-935471,TRX-1121097,VID-81855,ENT-58974,KNP-SKU,2025-09-03,SANParks_Subsidy,438.22,8707135192561,2025-09-03 15:00:00
CLM-872924,TRX-7538471,VID-59592,ENT-38913,KNP-PRE,2024-06-16,SANParks_Subsidy,205.45,9004175561139,2024-06-17 22:00:00
CLM-879015,TRX-9924543,VID-45235,ENT-64120,KNP-SKU,2024-10-18,SANParks_Subsidy,747.44,7503102851472,2024-10-19 18:00:00
CLM-747736,TRX-8596173,VID-45669,ENT-91625,KNP-LET,2025-10-14,SANParks_Subsidy,281.45,7003029975319,2025-10-15 06:00:00
CLM-207241,TRX-5733096,VID-45283,ENT-26389,KNP-LET,2024-01-23,SANParks_Subsidy,658.97,7702051247041,2024-01-23 12:00:00
CLM-458521,TRX-8050508,VID-50838,ENT-75325,KNP-BER,2025-05-20,SANParks_Subsidy,474.58,9501112345920,2025-05-20 14:00:00
CLM-379449,TRX-7583744,VID-19356,ENT-81197,KNP-LET,2024-05-29,SANParks_Subsidy,277.12,9805277401806,2024-05-29 04:00:00
CLM-905459,TRX-5176895,VID-60436,ENT-68059,KNP-SKU,2024-01-13,SANParks_Subsidy,666.33,7104152576392,2024-01-13 08:00:00
CLM-318572,TRX-8932696,VID-61003,ENT-99318,KNP-PRE,2025-06-17,SANParks_Subsidy,805.35,7511241707762,2025-06-18 19:00:00
CLM-228074,TRX-5249882,VID-73075,ENT-93692,KNP-PRE,2025-07-16,SANParks_Subsidy,289.11,9801284653880,2025-07-17 10:00:00
CLM-763653,TRX-8284023,VID-52534,ENT-11974,KNP-SAT,2024-04-25,SANParks_Subsidy,706.07,8802135078362,2024-04-25 16:00:00
CLM-709303,TRX-8973718,VID-88146,ENT-30315,KNP-BER,2024-01-10,SANParks_Subsidy,689.56,7703162533463,2024-01-10 03:00:00
CLM-896456,TRX-2007511,VID-17834,ENT-56598,KNP-SAT,2025-09-25,SANParks_Subsidy,640.93,9502059184645,2025-09-25 22:00:00
CLM-685472,TRX-6827024,VID-67503,ENT-35292,KNP-PUN,2024-08-26,SANParks_Subsidy,632.47,8112055205984,2024-08-26 21:00:00
CLM-840951,TRX-8340032,VID-83272,ENT-48628,KNP-SHI,2024-02-10,SANParks_Subsidy,637.93,7610066832845,2024-02-11 08:00:00
CLM-591147,TRX-5619177,VID-88470,ENT-82682,KNP-SAT,2024-11-27,SANParks_Subsidy,198.21,7408105418267,2024-11-28 23:00:00
CLM-576136,TRX-1012076,VID-93627,ENT-76316,KNP-CRO,2025-07-08,SANParks_Subsidy,663.56,9801207108168,2025-07-09 00:00:00
CLM-436272,TRX-2062698,VID-96283,ENT-80642,KNP-CRO,2025-09-27,SANParks_Subsidy,282.91,9108253585897,2025-09-27 16:00:00
CLM-438270,TRX-7875379,VID-94004,ENT-52208,KNP-MOP,2025-09-19,SANParks_Subsidy,217.38,9102023177250,2025-09-19 19:00:00
CLM-311895,TRX-2796087,VID-73618,ENT-35115,KNP-MOP,2024-07-01,SANParks_Subsidy,172.27,9007229219319,2024-07-01 03:00:00
CLM-835381,TRX-5293936,VID-16433,ENT-58018,KNP-SKU,2025-06-22,SANParks_Subsidy,574.17,7201079244416,2025-06-23 16:00:00
CLM-939930,TRX-2018380,VID-57307,ENT-83140,KNP-CRO,2024-03-22,SANParks_Subsidy,725.42,9512025459646,2024-03-23 06:00:00
CLM-869969,TRX-2180916,VID-49833,ENT-20215,KNP-SKU,2025-06-25,SANParks_Subsidy,822.41,7302244875838,2025-06-25 03:00:00
CLM-298663,TRX-4240006,VID-78969,ENT-96098,KNP-SKU,2025-06-28,SANParks_Subsidy,549.02,7509247965641,2025-06-29 01:00:00
CLM-704570,TRX-7005628,VID-98407,ENT-70125,KNP-CRO,2024-04-18,SANParks_Subsidy,767.98,7503187737011,2024-04-19 17:00:00
CLM-789472,TRX-3653760,VID-79979,ENT-88632,KNP-LET,2025-05-31,SANParks_Subsidy,803.46,9806186446792,2025-05-31 22:00:00
CLM-901305,TRX-8224069,VID-52395,ENT-89745,KNP-SKU,2025-01-15,SANParks_Subsidy,544.2,7607255262908,2025-01-16 03:00:00
CLM-569237,TRX-7662074,VID-10025,ENT-14543,KNP-PRE,2025-01-03,SANParks_Subsidy,567.03,8603101110206,2025-01-04 05:00:00
CLM-325258,TRX-6283223,VID-12844,ENT-46170,KNP-SHI,2024-11-03,SANParks_Subsidy,507.89,8810052581875,2024-11-03 15:00:00
CLM-472932,TRX-3619042,VID-28141,ENT-44732,KNP-BER,2024-02-08,SANParks_Subsidy,772.74,7704096038238,2024-02-09 06:00:00
CLM-519218,TRX-4647992,VID-20118,ENT-52558,KNP-LET,2024-04-04,SANParks_Subsidy,271.03,9612232599943,2024-04-05 13:00:00
CLM-414985,TRX-1626991,VID-85534,ENT-60010,KNP-MOP,2025-09-01,SANParks_Subsidy,696.09,9906128286418,2025-09-02 18:00:00
CLM-907812,TRX-4803691,VID-95561,ENT-88944,KNP-PUN,2025-03-02,SANParks_Subsidy,593.72,9007026113416,2025-03-02 08:00:00
CLM-434827,TRX-3509536,VID-52838,ENT-75850,KNP-SKU,2025-06-20,SANParks_Subsidy,257.24,9112138476199,2025-06-20 03:00:00
CLM-629247,TRX-2511341,VID-39109,ENT-66614,KNP-PRE,2025-09-01,SANParks_Subsidy,700.46,7403112384877,2025-09-02 13:00:00
CLM-881519,TRX-1827302,VID-81847,ENT-62322,KNP-PRE,2025-05-02,SANParks_Subsidy,209.56,8607253187332,2025-05-03 13:00:00
CLM-686464,TRX-4323709,VID-73944,ENT-61815,KNP-TSE,2024-05-18,SANParks_Subsidy,287.27,8912175131319,2024-05-19 07:00:00
CLM-379190,TRX-8215305,VID-52390,ENT-99749,KNP-TSE,2024-09-05,SANParks_Subsidy,212.72,9107147128174,2024-09-05 05:00:00
CLM-436318,TRX-6780168,VID-87840,ENT-95905,KNP-PUN,2024-12-22,SANParks_Subsidy,688.78,7506208419054,2024-12-22 13:00:00
CLM-561859,TRX-1752920,VID-40603,ENT-36173,KNP-BER,2025-09-30,SANParks_Subsidy,259.19,9302041914996,2025-09-30 10:00:00
CLM-254850,TRX-5826554,VID-11800,ENT-54993,KNP-MOP,2024-09-05,SANParks_Subsidy,363.58,8501114506598,2024-09-06 16:00:00
CLM-313701,TRX-9778944,VID-43902,ENT-81932,KNP-LET,2025-07-04,SANParks_Subsidy,586.13,7412231308508,2025-07-04 14:00:00
CLM-795759,TRX-9838222,VID-15699,ENT-43483,KNP-SAT,2025-01-20,SANParks_Subsidy,192.08,7612205551347,2025-01-21 14:00:00
CLM-786563,TRX-1139824,VID-18729,ENT-60940,KNP-PRE,2024-02-24,SANParks_Subsidy,614.09,9911122810117,2024-02-25 06:00:00
CLM-780956,TRX-7484783,VID-40299,ENT-59899,KNP-SHI,2024-01-20,SANParks_Subsidy,833.63,7306169918107,2024-01-20 19:00:00
CLM-308535,TRX-9399526,VID-70029,ENT-83490,KNP-PUN,2024-03-31,SANParks_Subsidy,177.83,9909106596369,2024-03-31 12:00:00
CLM-880550,TRX-3634111,VID-12408,ENT-55453,KNP-BER,2025-05-16,SANParks_Subsidy,398.76,7904175628469,2025-05-17 02:00:00
CLM-370196,TRX-7495644,VID-13862,ENT-82737,KNP-PRE,2024-03-04,SANParks_Subsidy,307.91,8007223302852,2024-03-05 17:00:00
CLM-500773,TRX-9736195,VID-98866,ENT-90274,KNP-SKU,2024-03-30,SANParks_Subsidy,442.13,8803146240913,2024-03-31 23:00:00
CLM-570988,TRX-3210769,VID-37100,ENT-95520,KNP-SAT,2025-09-11,SANParks_Subsidy,556.72,9104283317095,2025-09-11 22:00:00
CLM-839389,TRX-9787997,VID-27727,ENT-66369,KNP-SAT,2024-11-12,SANParks_Subsidy,609.36,8803112137730,2024-11-13 21:00:00
CLM-854388,TRX-2986209,VID-34134,ENT-51628,KNP-SAT,2025-07-24,SANParks_Subsidy,658.96,9406147899659,2025-07-25 11:00:00
